product_id;product_name;quantity;product_ean;product_sku;product_category_name;price;product_tax;weight;description;additional_desc_1;additional_desc_2;additional_desc_3;additional_desc_4;photo;additional_photo_1;additional_photo_2;additional_photo_3;additional_photo_4;additional_photo_5;additional_photo_6;additional_photo_7;additional_photo_8;additional_photo_9;additional_photo_10;additional_photo_11;additional_photo_12;additional_photo_13;additional_photo_14;additional_photo_15;product_manufacturer_name
458456589;Adidas Handball Spezial W Sneaker Damen - Ikonisches Design & Komfort;1;4067904336044;SKU-2391228513;Sneaker;91.19;19 %;0;Der Adidas Handball Spezial W Sneaker für Damen vereint ikonisches Design mit erstklassigem Tragekomfort und ist die ideale Wahl für stilbewusste Frauen. Dieser vielseitige Schuh verleiht jedem Outfit eine besondere Note und eignet sich perfekt für den aktiven Alltag sowie entspannte Freizeitmomente.Das hochwertige Obermaterial aus Wildleder sorgt nicht nur für eine edle Optik, sondern auch für außergewöhnliche Strapazierfähigkeit und Langlebigkeit. Eine optimale Passform, exzellente Dämpfung und die robuste Gummi-Außensohle garantieren ganztägigen Komfort sowie hervorragenden Halt auf verschiedensten Untergründen.Im Lieferumfang ist ein Paar dieser exklusiven Adidas Sneaker enthalten, die sich mühelos in jede Garderobe integrieren lassen. Für eine lange Freude an diesem langlebigen und funktionalen Modell beachten Sie bitte die beiliegenden Herstellerpflegehinweise zur optimalen Pflege.;;;;;https://storage.googleapis.com/prodsandjobs/products/4067904336044/gemini_render_studio_front_1765290764455_0_4795264608e282d83f975611ede667bd.png;https://storage.googleapis.com/prodsandjobs/products/4067904336044/gemini_render_studio_detail_1765290777129_0_876d1b03ac1e5b37a38d99e53cb47024.png;https://storage.googleapis.com/prodsandjobs/products/4067904336044/gemini_render_studio_topdown_1765290790173_0_95d0b69c5fb2ff963d941522e3e11678.png;https://storage.googleapis.com/prodsandjobs/products/4067904336044/gemini_render_lifestyle_front_1765290802304_0_03cf48a4e8a79d3d5ec3542be3b3b8e6.png;https://storage.googleapis.com/prodsandjobs/products/4067904336044/gemini_render_lifestyle_closeup_1765290814008_0_82a21f362d19adc4363ca66857106052.png;https://storage.googleapis.com/prodsandjobs/products/4067904336044/gemini_render_lifestyle_inuse_1765290823720_0_84be339b76c2deccb44befba206c130d.png;;;;;;;;;;;Adidas
458456590;adidas Samba OG J Kindersneaker: Zeitloser Stil & Komfort für Kinder;1;4067904610731;SKU-9804667250;Schuhe;79.90;19 %;0;Der adidas Samba OG J Kindersneaker vereint ikonischen Stil mit herausragendem Tragekomfort und ist der ideale Begleiter für aktive Kinder und Jugendliche. Er eignet sich perfekt für sportliche Aktivitäten, den Schulalltag und entspannte Freizeitmomente, stets mit einem zeitlosen Look.Gefertigt aus einem hochwertigen Obermaterialmix aus robustem Leder und Synthetik, ergänzt durch stilvolle Wildleder-Overlays, garantiert dieser Sneaker außergewöhnliche Langlebigkeit. Die bewährte Gummilaufsohle bietet dabei jederzeit sicheren Halt und zuverlässige Traktion auf unterschiedlichsten Untergründen.Sie erhalten diesen hochwertigen Sneaker in makellosem Zustand, neu und originalverpackt, bereit für den sofortigen Einsatz. Um die brillante Optik und die Langlebigkeit des Schuhs langfristig zu bewahren, wird eine regelmäßige Pflege mit empfohlenen Schuhpflegeprodukten angeraten.;;;;;https://storage.googleapis.com/prodsandjobs/products/4067904610731/gemini_render_studio_front_1764958500625_0_7e83ba388fc89c168eea21f11e20c99c.png;https://storage.googleapis.com/prodsandjobs/products/4067904610731/gemini_render_studio_topdown_1764958520496_0_747cf975481eb70490f9ea0d7a24acae.png;https://storage.googleapis.com/prodsandjobs/products/4067904610731/gemini_render_studio_detail_1764958512949_0_74a71a656fba96a04d088cd3f2cf4eab.png;https://storage.googleapis.com/prodsandjobs/products/4067904610731/gemini_render_lifestyle_closeup_1764958542279_0_87d788c7c68d5db7dc913892ae1150bd.png;https://storage.googleapis.com/prodsandjobs/products/4067904610731/gemini_render_lifestyle_front_1764958530386_0_7fdea86ff8f0ce5148162ccaf5017709.png;https://storage.googleapis.com/prodsandjobs/products/4067904610731/gemini_render_lifestyle_inuse_1764958554676_0_0c00d4ac4c7223e257058a2f8ea42dea.png;;;;;;;;;;;Adidas
458456592;PUMA Sneaker Road Rider SD Unisex – Stil, Komfort & Vielseitigkeit;1;4067983276613;SKU-5722168408;Sneaker;66.99;19 %;0;"Der PUMA Road Rider SD Unisex Sneaker kombiniert gekonnt Retro-Charme mit modernem Komfort und ist die ideale Wahl für stilbewusste Erwachsene. Seine auffällige Farbkombination macht ihn zu einem echten Blickfang, der im Alltag und bei Freizeitaktivitäten überzeugt.Dieser Sneaker ist aus einer hochwertigen Mischung aus Mesh, Wildleder und Synthetik gefertigt, was für Atmungsaktivität und Strapazierfähigkeit sorgt. Eine dämpfende Sohle und die klassische Schnürung garantieren optimalen Tragekomfort sowie eine individuelle Passform den ganzen Tag über.Mit seiner robusten Gummisohle bietet der Road Rider SD zuverlässigen Halt und lässt sich mühelos in jede Garderobe integrieren. Im Lieferumfang ist ein Paar PUMA Road Rider SD Sneaker enthalten; bitte beachten Sie die Pflegehinweise für langanhaltende Freude.";;;;;https://storage.googleapis.com/prodsandjobs/products/4067983276613/gemini_render_studio_front_1764958547760_0_c663d50698ff96fd00eccdabe164d762.png;https://storage.googleapis.com/prodsandjobs/products/4067983276613/gemini_render_studio_detail_1764958559178_0_6c3a0bea1645792f0870a7cea5d5cb92.png;https://storage.googleapis.com/prodsandjobs/products/4067983276613/gemini_render_studio_topdown_1764958572707_0_f5f60cc8801439e8f97196a2367c3456.png;https://storage.googleapis.com/prodsandjobs/products/4067983276613/gemini_render_lifestyle_front_1764958584511_0_abd3e4750095423e7b844ed17d8493be.png;https://storage.googleapis.com/prodsandjobs/products/4067983276613/gemini_render_lifestyle_inuse_1764958603515_0_b21b069006861258c909a4699f4b50f3.png;;;;;;;;;;;;Puma
458456593;Puma Court Classico Sneaker: Zeitloser Stil für optimalen Komfort;1;4067983746314;SKU-6673544963;Sneaker;54.99;19 %;0;"Die Puma Court Classico Sneaker vereinen zeitloses Design mit modernem Tragekomfort für anspruchsvolle Alltagslooks. Sie verleihen jedem Outfit eine stilvolle Note und sind ideal für Freizeitaktivitäten oder entspannte Büro-Looks.Gefertigt aus hochwertigem, strapazierfähigem Leder, garantieren diese Sneaker exzellente Langlebigkeit und eine ansprechende Optik. Das weiche Textil-Innenfutter sorgt für durchgehend angenehmen Tragekomfort, während die robuste Gummisohle optimalen Halt und hervorragende Dämpfung bietet.Der klassische Schnürverschluss ermöglicht eine individuelle Passform und sicheren Halt bei jedem Schritt. Im Lieferumfang ist ein Paar Puma Court Classico Sneaker enthalten; zur langfristigen Bewahrung der Qualität empfehlen wir die regelmäßige Pflege mit geeigneten Lederprodukten.";;;;;https://storage.googleapis.com/prodsandjobs/products/4067983746314/gemini_render_studio_detail_1764957300296_0_7b104f54c28798998653a641c47449c3.png;https://storage.googleapis.com/prodsandjobs/products/4067983746314/gemini_render_studio_front_1764957286495_0_d42391db84b6597dd4a6b505034da4c5.png;https://storage.googleapis.com/prodsandjobs/products/4067983746314/gemini_render_studio_topdown_1764957318619_0_66a5da6ae80da3eef35c450dc50554c9.png;https://storage.googleapis.com/prodsandjobs/products/4067983746314/gemini_render_lifestyle_front_1764957330594_0_f1bdf22409c78601835929eedb0ac143.png;https://storage.googleapis.com/prodsandjobs/products/4067983746314/gemini_render_lifestyle_closeup_1764957340332_0_d7d0daabf378951d12b13fa39d6b9398.png;https://storage.googleapis.com/prodsandjobs/products/4067983746314/gemini_render_lifestyle_inuse_1764957349144_0_d2a85101ce47812ddd701d8c1695faaa.png;;;;;;;;;;;Puma
458456653;Glossyautoparts Nockenwelle: Optimiert Motorleistung & Kraftstoffeffizienz;1;4071003351342;SKU-2611077541;Nockenwellen;79.99;19 %;0;Die Glossyautoparts Nockenwelle optimiert präzise die Ventilsteuerung Ihres Motors, was Leistung und Kraftstoffeffizienz spürbar verbessert. Sie stellt die volle Motorfunktionalität langfristig wieder her und sorgt für eine reibungslosere Fahrzeugperformance.Gefertigt aus erstklassigen, robusten Metallen, garantiert diese Nockenwelle außergewöhnliche Langlebigkeit und höchste Zuverlässigkeit unter allen Bedingungen. Die CE-Zertifizierung bestätigt die Einhaltung strengster europäischer Qualitäts- und Sicherheitsstandards für dieses Premium Aftermarket-Produkt.Im Lieferumfang ist eine passgenaue Nockenwelle enthalten, die für einen unkomplizierten Direkteinbau konzipiert wurde. Bitte überprüfen Sie vor dem Kauf sorgfältig die Kompatibilität mit Ihrem spezifischen Fahrzeugmodell, um optimale Leistung und perfekte Passform zu gewährleisten.;;;;;https://storage.googleapis.com/prodsandjobs/products/4071003351342/other_49ac1cf0854b1c0f943fc77ea4fc8c96.jpeg;;;;;;;;;;;;;;;;Glossyautoparts
458456918;Casey Stehleuchte Modern: Stilvolles Leselicht & Behagliches Ambiente;1;4099983384487;SKU-8380347833;Stehleuchten;329.00;19 %;0;Die Casey Stehleuchte schafft eine unvergleichlich behagliche Atmosphäre und verwandelt jeden Raum in eine Oase der Ruhe und des Stils. Sie bietet die ideale Balance aus gezieltem Leselicht für konzentrierte Momente und sanfter Umgebungsbeleuchtung für entspannte Stunden.Ihr exquisites Design besticht durch einen hochwertigen Materialmix aus goldfarbenem Metall, robustem Eisen und elegantem champagnerfarbenem Glas, stilvoll veredelt mit gebürstetem Messing. Die schlanke, moderne Silhouette fügt sich nahtlos in zeitgemäße Einrichtungen ein und setzt edle Akzente in Ihrem Wohnzimmer, Lesezimmer oder Empfangsbereich.Der Lieferumfang beinhaltet die hochwertige Stehleuchte, fünf Leuchtenschirme (Glaskugeln) sowie das benötigte Montagematerial mit detaillierter Anleitung. Die unkomplizierte Endmontage ist im Handumdrehen erledigt, und die pflegeleichten Oberflächen garantieren eine dauerhaft strahlende Optik bei minimalem Reinigungsaufwand.;;;;;https://storage.googleapis.com/prodsandjobs/products/SKU-8380347833/studio_front_410620698f0f8b4e082f03f50c46af3b.png;https://storage.googleapis.com/prodsandjobs/products/SKU-8380347833/studio_detail_762559209f2e24b550e68ad247796f4e.png;https://storage.googleapis.com/prodsandjobs/products/SKU-8380347833/lifestyle_closeup_f061c4109ee0c12395b9f574c4ed7f3c.png;https://storage.googleapis.com/prodsandjobs/products/SKU-8380347833/lifestyle_inuse_ed147ea788540f27946f6478a9aabd46.png;https://storage.googleapis.com/prodsandjobs/products/SKU-8380347833/lifestyle_front_ffa970a1ec31edd309104656f9474744.png;https://storage.googleapis.com/prodsandjobs/products/4099983384487/lifestyle_inuse_299a1dd11fff69d33c99f71520363bfd.png;;;;;;;;;;;Casey
458457459;Police WALDO Echtleder-Geldbörse für Herren mit stilvoller Ordnung;1;4260566841011;SKU-0698797502;Geldbörsen & Etuis;34.95;19 %;0;Die Police WALDO Geldbörse aus edlem Echtleder bietet stilbewussten Herren eine luxuriöse Haptik und außergewöhnliche Langlebigkeit im Alltag. Ihr kompaktes Bifold-Design ermöglicht eine bequeme Unterbringung in jeder Tasche und sorgt gleichzeitig für perfekte Ordnung. Im Inneren überzeugt diese Brieftasche mit einer durchdachten Fächeraufteilung, die optimalen Platz für Kreditkarten, Scheine und Münzen bietet. Das integrierte Münzfach mit Druckknopfverschluss und mehrere Kartenfächer gewährleisten eine übersichtliche und sichere Aufbewahrung Ihrer Wertsachen. Sie erhalten die Police WALDO Geldbörse in einer ansprechenden Geschenkbox, ideal als Präsent oder zur sicheren Aufbewahrung. Bitte beachten Sie die beiliegenden Pflegehinweise für Echtleder, um die Schönheit und Langlebigkeit dieses hochwertigen Accessoires zu bewahren.;;;;;https://storage.googleapis.com/prodsandjobs/products/4250056064101/gemini_render_studio_front_1765291403828_0_455cfbf3038a39b35a991dab572a1cb4.png;https://storage.googleapis.com/prodsandjobs/products/4250056064101/gemini_render_studio_detail_1765291415112_0_f95f0b8a3a1848a86ba3ee2f005eea80.png;https://storage.googleapis.com/prodsandjobs/products/4250056064101/gemini_render_lifestyle_front_1765291440022_0_ff96ffd61a0b98124085f900e9cc4fb7.png;https://storage.googleapis.com/prodsandjobs/products/4250056064101/gemini_render_lifestyle_closeup_1765291453755_0_c3928f766e5ff44d37c4284d36b1a202.png;https://storage.googleapis.com/prodsandjobs/products/4250056064101/gemini_render_lifestyle_inuse_1765291463807_0_9dac892afdf4746bc8d03f51aac294cc.png;;;;;;;;;;;;Police
458458663;Terry Sattelbezug Rain Cover Small: Optimaler Regenschutz & Werterhalt;1;4260012351552;SKU-0595529606;Fahrradzubehör;7.90;19 %;0;Der Terry Rain Cover Small schützt Ihren Fahrradsattel zuverlässig vor Regen, Schmutz und Abnutzung, sodass er stets trocken und sauber bleibt. Dieser unverzichtbare Sattelschutz bewahrt den Wert Ihres Fahrrads und steigert Ihren Fahrkomfort bei jeder Witterung.Gefertigt aus robustem 210D Nylon mit wasserabweisender Beschichtung, garantiert dieser Bezug maximale Langlebigkeit und ist dabei federleicht. Er ist speziell für Sättel bis 180 mm Breite konzipiert und lässt sich in Sekundenschnelle anbringen.Im Lieferumfang ist ein Terry Rain Cover Small Sattelbezug enthalten, der sich kompakt zusammenfalten und mühelos verstauen lässt. Für eine lange Lebensdauer empfehlen wir die regelmäßige Reinigung mit einem feuchten Tuch und die Lagerung an einem trockenen Ort.;;;;;https://storage.googleapis.com/prodsandjobs/products/4260012351552/gemini_render_studio_front_1765308970941_0_dc7bc15a96b8126edd9f7737a778198f.png;https://storage.googleapis.com/prodsandjobs/products/4260012351552/gemini_render_studio_detail_1765308980535_0_a2e6d6304512083fb1de6cf3c2c95952.png;https://storage.googleapis.com/prodsandjobs/products/4260012351552/gemini_render_lifestyle_front_1765309003204_0_a37cc84c79f86d7f3d023e26b0aaa988.png;https://storage.googleapis.com/prodsandjobs/products/4260012351552/gemini_render_lifestyle_closeup_1765309010881_0_6294fa7eb8c0dcb70ba61b19cb6fb4d9.png;https://storage.googleapis.com/prodsandjobs/products/4260012351552/gemini_render_lifestyle_inuse_1765309018934_0_f495b6453e7291ff9b6327c5377b3daf.png;;;;;;;;;;;;Terry
458460825;ASICS EX89 Sneaker  Gr. 41.5 – Ikonischer Retro-Stil & Komfort für jeden Tag;1;4550457733175;SKU-7234186083;Sneaker;65.00;19 %;0;"Der ASICS EX89 Sneaker vereint ikonischen Retro-Stil mit modernem Tragekomfort und ist die ideale Wahl für modebewusste Träger. Er eignet sich perfekt für Freizeitaktivitäten und den täglichen Gebrauch, indem er Ästhetik und Funktionalität harmonisch verbindet.Das hochwertige Wildleder-Obermaterial in eleganter Cremeweiß/Weiß-Farbgebung verleiht diesem Schuh einen anspruchsvollen und vielseitig kombinierbaren Look. Dank der innovativen FF BLAST™-Dämpfung in der Ferse genießen Sie reaktionsfreudige Energierückgabe und außergewöhnlichen Komfort bei jedem Schritt.Eine robuste Gum-Außensohle gewährleistet exzellente Traktion und langanhaltende Haltbarkeit auf verschiedenen Untergründen, was diesen Sneaker zu einem zuverlässigen Begleiter macht. Der Lieferumfang umfasst ein Paar ASICS EX89 Sneaker; zur optimalen Werterhaltung des Wildleder-Obermaterials empfehlen wir die Beachtung spezieller Pflegehinweise.";;;;;https://storage.googleapis.com/prodsandjobs/products/4550457733144/gemini_render_studio_detail_1764957270622_0_41b43d78981d9b10b048d4c9f0e482f2.png;https://storage.googleapis.com/prodsandjobs/products/4550457733144/gemini_render_studio_topdown_1764957281628_0_2ee1f31047cf390f1a9eeacf75d488be.png;https://storage.googleapis.com/prodsandjobs/products/4550457733144/gemini_render_lifestyle_front_1764957289133_0_45bbe9e50e36107a3b29d1bfcd52b5ef.png;https://storage.googleapis.com/prodsandjobs/products/4550457733144/gemini_render_lifestyle_closeup_1764957305702_0_5697470bf64bfc5cd7cac84920db3cc1.png;https://storage.googleapis.com/prodsandjobs/products/4550457733144/gemini_render_lifestyle_inuse_1764957319279_0_d79d2e85d90b2598d513b8be8b19125c.png;;;;;;;;;;;;Asics
458460887;ASICS EX89 Sneaker Gr. 42 – Zeitloser Stil & Premium-Komfort für Alltag;1;4550457733144;SKU-0808524453;Sneaker;69.90;19 %;0;Der ASICS EX89 Sneaker in strahlendem Weiß bietet zeitlosen Stil und höchste Vielseitigkeit für jeden Anlass. Er integriert sich nahtlos in jede Garderobe und garantiert dank seiner durchdachten Konstruktion ganztägigen Tragekomfort.Gefertigt aus erstklassigem Wildleder im Obermaterial, überzeugt dieser Sneaker mit luxuriöser Haptik und außergewöhnlicher Strapazierfähigkeit. Die robuste Gummi-Außensohle gewährleistet exzellente Traktion und Langlebigkeit, während die klassische Schnürung einen sicheren, individuell anpassbaren Halt bietet.Sie erhalten ein Paar dieser vielseitigen Unisex-Sneaker, die sich mühelos mit verschiedenen Outfits kombinieren lassen. Für die optimale Pflege des hochwertigen Wildleders wird die Verwendung spezieller Bürsten und Sprays empfohlen, um die Optik und Lebensdauer zu erhalten.;;;;;https://storage.googleapis.com/prodsandjobs/products/4550457733175/studio_front_f44f340774059033a16c3faeddfe1c46.png;https://storage.googleapis.com/prodsandjobs/products/4550457733175/studio_detail_43022ff06efebf1990e44cdf1f733d7f.png;https://storage.googleapis.com/prodsandjobs/products/4550457733175/studio_topdown_cd3fe4f7dfd32999801306c23dce04c6.png;https://storage.googleapis.com/prodsandjobs/products/4550457733175/lifestyle_front_477dfbb4d1fee57c9bcd9eb92b3b5b42.png;https://storage.googleapis.com/prodsandjobs/products/4550457733175/lifestyle_closeup_d5a73056fa470b4bd6462ff806add379.png;https://storage.googleapis.com/prodsandjobs/products/4550457733175/lifestyle_inuse_d902fab24ed4c2dab3c4d73d7dff081e.png;;;;;;;;;;;Asics
458461774;MSI Mainboard PRO B650M-P für Gaming & Workstations mit AM5 & DDR5;1;4711377100953;SKU-5869700759;Mainboards;111.40;19 %;0;Das MSI PRO B650M-P Micro-ATX Mainboard bietet eine herausragende Basis für anspruchsvolle Gaming-Systeme und professionelle Workstations. Es unterstützt die neuesten AMD Ryzen 7000/8000 Prozessoren und sichert so eine zukunftssichere und leistungsstarke Systemarchitektur.Ausgestattet mit blitzschnellem DDR5-Speicher bis 6400+ MHz (OC) und PCIe 4.0, ermöglicht dieses Mainboard extrem schnelle Datenübertragungsraten für Grafikkarten und NVMe-SSDs. Die hochwertige Verarbeitung und das durchdachte Layout der Komponenten gewährleisten außergewöhnliche Stabilität und Langlebigkeit, selbst unter intensiver Belastung.Der kompakte Micro-ATX Formfaktor erlaubt eine mühelose Installation in verschiedenen Gehäusetypen und ist ideal für platzsparende PC-Builds. Im Lieferumfang sind das Mainboard, alle notwendigen Montageelemente und Verbindungskabel enthalten, um eine schnelle Inbetriebnahme zu gewährleisten.;;;;;https://storage.googleapis.com/prodsandjobs/products/4711377100953/gemini_render_studio_front_1765288678569_0_ea7dd095e46a6fa34fb30ae360ef784f.png;https://storage.googleapis.com/prodsandjobs/products/4711377100953/gemini_render_studio_detail_1765288687774_0_d3fa78d0ef32ac5d5eea3ad46d066be2.png;https://storage.googleapis.com/prodsandjobs/products/4711377100953/gemini_render_lifestyle_front_1765288707696_0_99621cd329220dc338007de8f69bf933.png;https://storage.googleapis.com/prodsandjobs/products/4711377100953/gemini_render_lifestyle_closeup_1765288717231_0_9ee35a1308914db860326a01279de55e.png;https://storage.googleapis.com/prodsandjobs/products/4711377100953/gemini_render_lifestyle_inuse_1765288727593_0_7847171d58f51dfba5adb644c45c51ca.png;;;;;;;;;;;;MSI
458462471;JURID Bremsbelagsatz – Maximale Sicherheit & präzise Kontrolle;1;3306437238014;SKU-0411747828;Bremsbeläge;43.96;19 %;0;JURID Bremsbeläge sind präzise für ausgewählte Fahrzeugmodelle entwickelt und garantieren eine herausragende, zuverlässige Bremsleistung. Sie sichern optimale Sicherheit und präzise Fahrzeugkontrolle in jeder Fahrsituation, von entspannten Stadtfahrten bis zu dynamischen Herausforderungen.Diese Bremsbeläge werden in strenger Erstausrüsterqualität gefertigt und zeichnen sich durch eine fortschrittliche Materialzusammensetzung sowie präzise Verarbeitung aus. Dies gewährleistet minimierten Verschleiß, eine lange Lebensdauer der Bremskomponenten und konstant zuverlässige Funktion unter allen Bedingungen.Der Lieferumfang beinhaltet einen vollständigen Satz Bremsbeläge für eine Achse, was eine direkte und unkomplizierte Installation ermöglicht. Für die dauerhafte Funktionalität Ihrer Bremsanlage wird eine regelmäßige Überprüfung und fachgerechte Wartung durch qualifiziertes Personal dringend empfohlen.;;;;;https://storage.googleapis.com/prodsandjobs/products/4733dbc5-7297-4287-92b0-051f706467d9/gemini_render_studio_detail_1765277968434_0_9603be7a63ec8854b173183581274a1a.png;https://storage.googleapis.com/prodsandjobs/products/4733dbc5-7297-4287-92b0-051f706467d9/gemini_render_lifestyle_front_1765277986030_0_e124b555fc5131baed335fa47fa3e09c.png;https://storage.googleapis.com/prodsandjobs/products/4733dbc5-7297-4287-92b0-051f706467d9/gemini_render_lifestyle_inuse_1765278007258_0_bf0c6388fa0b098c20b7b215fd6cf402.png;;;;;;;;;;;;;;JURID
458463095;Mountain Guide Herren Wanderschuh Cuando - Wasserdicht & Griffig;1;5054142498336;SKU-5017039989;Wanderschuhe;69.95;19 %;0;Der Mountain Guide Cuando Herren Wanderschuh ist Ihr idealer Begleiter für anspruchsvolle Outdoor-Abenteuer, indem er zuverlässigen Schutz und herausragenden Tragekomfort vereint. Seine wasserdichte Konstruktion hält Ihre Füße bei jedem Wetter trocken und sorgt für anhaltendes Wohlbefinden auf langen Touren.Ausgestattet mit einer griffigen Profilsohle bietet dieser Schuh optimalen Halt auf vielfältigen Untergründen, während das atmungsaktive Mesh/Synthetik-Obermaterial ein exzellentes Fußklima gewährleistet. Ein gepolsterter Schaft und eine robuste Zehenschutzkappe runden die hochwertige Ausstattung ab und bieten zusätzlichen Schutz sowie Komfort.Sie erhalten ein Paar Mountain Guide Cuando Wanderschuhe, die sofort einsatzbereit sind und Ihnen unvergessliche Naturerlebnisse ermöglichen. Für eine dauerhafte Funktionalität und Langlebigkeit empfehlen wir die regelmäßige Pflege des Obermaterials und der Sohle, um die Lebensdauer zu maximieren.;;;;;https://storage.googleapis.com/prodsandjobs/products/5054142498336/gemini_render_studio_detail_1765302060264_0_f8692bd6aa8cf9a3277b70c1eed2dc03.png;https://storage.googleapis.com/prodsandjobs/products/5054142498336/gemini_render_studio_topdown_1765302071273_0_4f5f1e4befe0c1a28f51ca9cb64fb078.png;https://storage.googleapis.com/prodsandjobs/products/5054142498336/gemini_render_lifestyle_front_1765302081867_0_2b4e22609c1d2e016be301faf15dd18e.png;https://storage.googleapis.com/prodsandjobs/products/5054142498336/gemini_render_lifestyle_closeup_1765302091245_0_c40ba0e130a0c74d3b40c509d09294d1.png;https://storage.googleapis.com/prodsandjobs/products/5054142498336/gemini_render_lifestyle_inuse_1765302101654_0_1732814ae43699b1c8db31322deebbc0.png;;;;;;;;;;;;Mountain Guide
458464475;DESKTRONIC Kabelmanagement Set für aufgeräumten Schreibtisch & mehr Sicherheit;1;5060826162363;SKU-8835594725;Kabel;26.63;19 %;0;Das DESKTRONIC Kabelmanagement Set verwandelt jeden Arbeitsplatz in eine aufgeräumte und hochfunktionale Umgebung. Es beseitigt effektiv Kabelsalat, steigert die Sicherheit und fördert eine professionelle Ästhetik in Büro und Home-Office.Dieses umfassende Set beinhaltet zwei robuste, pulverbeschichtete Metall-Kabelkanäle in elegantem Schwarz. Die offene Konstruktion bietet ausreichend Platz für Netzteile und Kabel, während sie eine hervorragende Belüftung Ihrer elektronischen Geräte gewährleistet.Neben den hochwertigen Metallkanälen umfasst der Lieferumfang zehn praktische Kabelbinder für eine optimale Organisation der Verkabelung. Die einfache und schnelle Montage unter jeder gängigen Schreibtischplatte vereinfacht zudem die Bodenreinigung und schafft dauerhaft einen ordentlichen Arbeitsbereich.;;;;;https://storage.googleapis.com/prodsandjobs/products/SKU-8835594725/studio_topdown_b136e089ac5533b630bed75ce944b542.png;https://storage.googleapis.com/prodsandjobs/products/SKU-8835594725/studio_detail_d7f2e8110a09a3769533f47e0caad0a9.png;https://storage.googleapis.com/prodsandjobs/products/SKU-8835594725/lifestyle_closeup_19f557ff065c99a8f870a45612340362.png;https://storage.googleapis.com/prodsandjobs/products/SKU-8835594725/lifestyle_inuse_f8a514d1e3b44d1a92168687f796d452.png;;;;;;;;;;;;;DESKTRONIC
458465245;ARKK Copenhagen Visuklass Leather Sneaker für stilvollen Komfort;1;5712929568831;SKU-0110888325;Sneaker;84.00;19 %;0;Der ARKK Copenhagen Visuklass Leather Sneaker bietet stilbewussten Damen exzellenten Komfort und zeitlose Eleganz für den Alltag. Sein vielseitiges Design in Weiß mit frischen grünen Akzenten macht ihn zum idealen Begleiter für jede Garderobe und urbane Abenteuer.Gefertigt aus erstklassigem Leder, besticht dieser Schuh durch seine Premium-Qualität und außergewöhnliche Langlebigkeit. Das hochwertige Lederobermaterial und die innovative Gummisohle garantieren optimalen Tragekomfort und eine angenehme Dämpfung bei jedem Schritt.Im Lieferumfang enthalten ist ein Paar dieser exklusiven Sneaker, bereit für Ihre täglichen Aktivitäten. Die einfache Pflege des Leders sichert eine dauerhaft ansprechende Optik, sodass Sie lange Freude an diesem exklusiven Schuh haben werden.;;;;;https://storage.googleapis.com/prodsandjobs/products/5712929568831/gemini_render_studio_front_1765290819399_0_ae9c4b340e904bb7d9724b8d2e52e34c.png;https://storage.googleapis.com/prodsandjobs/products/5712929568831/gemini_render_studio_detail_1765290830513_0_87face8961f3491cd7aeeca8fed4d5d9.png;https://storage.googleapis.com/prodsandjobs/products/5712929568831/gemini_render_studio_topdown_1765290841717_0_0569408bf730a8fbe3d9c465a43ac558.png;https://storage.googleapis.com/prodsandjobs/products/5712929568831/gemini_render_lifestyle_front_1765290853538_0_0bd69519812dfce42ef98b4d3ca97ce5.png;https://storage.googleapis.com/prodsandjobs/products/5712929568831/gemini_render_lifestyle_closeup_1765290862292_0_3638b7bce2bba25e2587f8b43906f6b2.png;https://storage.googleapis.com/prodsandjobs/products/5712929568831/gemini_render_lifestyle_inuse_1765290872802_0_26fa5d592c173588f658290c7e6d2144.png;;;;;;;;;;;ARKK Copenhagen
