baselinker_product_id;inventory_id;avycloud_product_id;sku;ean;mpn;title;description;quantity;price;category_path;baselinker_product_id_source
465112806;78659;4016417025303;SKU-3586300359;4016417025303;10036367;EUROPART Ablaufschlauchverlängerung Waschmaschinen Spülmaschinen 19mm NEU;Dieser EUROPART Ablauf-Verlängerungsschlauch bietet die ideale Lösung für eine flexible und optimale Positionierung Ihrer Wasch- oder Spülmaschine. Er erweitert zuverlässig die Reichweite Ihrer Geräte und gewährleistet eine effiziente sowie hygienische Abwasserentsorgung in jedem modernen Haushalt. Gefertigt aus hochwertigem und langlebigem Kunststoff, zeichnet sich dieser Schlauch durch extreme Flexibilität aus. Seine robuste Bauweise sichert eine außergewöhnlich lange Lebensdauer und höchste Zuverlässigkeit im anspruchsvollen täglichen Gebrauch. Im Lieferumfang ist ein 1,5 Meter langer Ablaufschlauch mit einem universellen 19 mm Innendurchmesser sowie ein passender Verbinder enthalten. Die praktischen geraden Endstücke ermöglichen eine unkomplizierte und schnelle Montage an gängigen Haushaltsgeräten.;6;12.9;;product.ops
489023773;78659;4025457166471;SKU-2879742273;4025457166471;16647;Kela Tischgrill 24cm NEU;Der kela Country Heißer Stein revolutioniert Ihr Tischkocherlebnis durch seine einzigartige Kombination aus Funktionalität und Geselligkeit. Er ermöglicht das schonende Braten, stilvolle Servieren und langanhaltende Warmhalten von Steaks, Fisch oder Gemüse direkt am Esstisch. Gefertigt aus hochwertigem Naturstein, ist dieser Heißer Stein bis zu 350 °C erhitzbar und garantiert eine optimale Hitzeverteilung für perfekt gegarte Speisen. Mit seinen großzügigen Maßen von 24 x 16 cm und einer Höhe von 4 cm bietet er ausreichend Platz für vielfältige kulinarische Kreationen. Profitieren Sie von der Flexibilität, unterschiedliche Zutaten gleichzeitig und individuell nach den Wünschen Ihrer Gäste zuzubereiten. Nach dem Gebrauch lässt sich der Heißer Stein mühelos reinigen und ist somit schnell für das nächste gemeinsame Genusserlebnis einsatzbereit.;1;22.95;;product.ops
489024228;78659;4026947097541;SKU-7396058360;4026947097541;9754;BGS technic Motor-Einstellwerkzeug Satz;Der BGS technic Motor-Einstellwerkzeug-Satz 9754 ist unerlässlich für die präzise Einstellung der Motorsteuerzeiten und sichert somit eine optimale Motorfunktion. Dieses hochwertige Spezialwerkzeug wurde für professionelle Werkstätten und anspruchsvolle Heimwerker entwickelt, um höchste Genauigkeit und Effizienz bei Wartungsarbeiten zu gewährleisten. Das Set ist speziell für eine breite Palette von GM-Fahrzeugen konzipiert, darunter Modelle von Opel, Saab, Chevrolet, Buick und Cadillac mit 2. 8L und 3. 6L V6 Motoren. Es ersetzt wichtige OEM-Werkzeuge wie EN-48383 und EN-46106, wodurch eine exzellente Kompatibilität und zuverlässige Anwendung bei der Motorinstandsetzung sichergestellt wird. Mit diesem umfassenden Werkzeugsatz führen Sie Motorwartungs- und Reparaturarbeiten effizient, sicher und nach Herstellervorgaben durch. Die robuste und präzise Ausführung in bewährter BGS technic Qualität garantiert eine lange Lebensdauer sowie höchste Genauigkeit bei jeder Anwendung.;1;83.99;;product.ops
467474755;78659;4027816321033;SKU-1609202291;4027816321033;32103;Ölfilter für PSA-Motoren Ø65mm H69mm Ferdinand Bil Febi Bilstein;Der FEBI BILSTEIN Ölfilter 32103 gewährleistet zuverlässigen Motorschutz und sorgt für makellose Ölreinheit, was die Langlebigkeit Ihres Fahrzeugs maßgeblich unterstützt. Er wird aus hochwertigen Filtrationsmaterialien gefertigt, um dauerhaft sauberes Motoröl und eine erstklassige Motorleistung zu gewährleisten. Dieser Ölfilter zeichnet sich durch seine präzise Passform aus, die eine unkomplizierte und schnelle Installation ermöglicht. Dank seiner breiten Fahrzeugkompatibilität ist der FEBI BILSTEIN 32103 die ideale Wahl für zahlreiche gängige Modelle wie Peugeot, Citroën, Ford, Opel, Fiat, Mini, DS, Jaguar, Land Rover und Volvo. Vertrauen Sie auf die bewährte Erstausrüsterqualität von FEBI BILSTEIN, die maximale Zuverlässigkeit und eine konstant optimale Motorleistung garantiert. Dieser Filter ist für den sofortigen Einbau in Ihr Fahrzeug bereit und sichert die Effizienz Ihres Motors langfristig und effektiv.;1;15.99;;product.ops
476175293;78659;4030434105633;SKU-9182883969;4030434105633;FR490971;FLENNOR Radlagersatz FR490971 für Mercedes-Benz OE 1403300051 Passgenau NEU;Der FLENNOR Radlagersatz FR490971 wurde speziell für Mercedes-Benz Modelle der Baureihen W140 und C140 entwickelt, um eine exakte Passform und optimale Funktion zu garantieren. Er gewährleistet eine verbesserte Fahrstabilität und trägt maßgeblich zur Erhöhung der Fahrsicherheit Ihres Fahrzeugs bei. Dieses hochwertige Bauteil reduziert effektiv unerwünschte Fahrgeräusche und Vibrationen, was den Fahrkomfort auf jeder Strecke spürbar verbessert. Dank der Fertigung aus robusten und langlebigen Materialien bietet der Radlagersatz eine zuverlässige und dauerhafte Performance auch unter anspruchsvollen Betriebsbedingungen. Der Lieferumfang beinhaltet alle notwendigen Komponenten für einen unkomplizierten und schnellen Austausch des Radlagers an der Vorderachse. Die gesicherte Kompatibilität wird durch die präzise Entsprechung der OE-Referenznummer 1403300051 bestätigt, was eine problemlose Integration in Ihr Fahrzeug ermöglicht.;2;24.9;;product.ops
473223837;78659;4034144003036;SKU-3097738026;4034144003036;100303;Anhängerspiegel Außenspiegel EMUK 100303;Dieser EMUK Anhängerspiegel gewährleistet eine optimale und vibrationsfreie Rücksicht, was die Sicherheit beim Fahren mit Anhänger erheblich steigert. Er wurde präzise für diverse Renault Modelle wie Kadjar, Espace V, Scénic IV und Koleos II ab Baujahr 2015 entwickelt und garantiert eine perfekte Passform. Die robuste 2-Punkt-Befestigung besteht aus hochwertigem, korrosionsbeständigem Aluminium und gewährleistet außergewöhnliche Stabilität während der Fahrt. Die unkomplizierte und schnelle Montage erfolgt direkt am Fahrzeugaußenspiegel, wodurch die Handhabung besonders benutzerfreundlich ist. Dieses Produkt überzeugt durch seine herausragende Qualität, die präzise in Deutschland gefertigt wird und höchste Standards erfüllt. Die Auszeichnung mit dem German Design Award Special 2017 sowie eine umfassende 10-jährige Herstellergarantie unterstreichen die Langlebigkeit und absolute Zuverlässigkeit dieses Premium-Zubehörs.;1;89.9;;product.ops
467474894;78659;4040074053454;SKU-0333689520;4040074053454;014 641 0004;Federbeinstützlager Vorderachse für Mercedes-Benz MEYLE 014 641 0004 NEU;Dieses hochwertige MEYLE Federbeinstützlager ist speziell für die Vorderachse von Mercedes E-Klasse und CLS Modellen konzipiert. Es gewährleistet eine präzise Führung des Federbeins und trägt maßgeblich zur Fahrstabilität bei. Gefertigt aus robustem Metall und hochfestem Gummi, bietet dieses Lager eine exzellente Langlebigkeit und Widerstandsfähigkeit gegenüber alltäglichen Belastungen. Es verbessert spürbar den Fahrkomfort und das Lenkverhalten Ihres Fahrzeugs, indem es Vibrationen effektiv dämpft. Der Austausch des Federbeinstützlagers ist unkompliziert und minimiert die Standzeiten Ihres Fahrzeugs in der Werkstatt. Mit der Herstellernummer 014 641 0004 ist die eindeutige Identifikation und Passgenauigkeit für die genannten Mercedes-Modelle sichergestellt.;2;19.83;;product.ops
473224960;78659;4040074122754;SKU-0945605804;4040074122754;0140193700;MEYLE Automatikgetriebeöl 1 Liter;"Das MEYLE ATF DCG II Automatikgetriebeöl ist speziell für moderne Doppelkupplungsgetriebe (DCT) konzipiert, um herausragende Leistung und präzise Schaltvorgänge zu garantieren. Seine fortschrittliche Formulierung gewährleistet optimale Schmierung und trägt maßgeblich zur Effizienz sowie Langlebigkeit des Getriebes bei. Dieses Hochleistungsöl bietet exzellenten Verschleißschutz selbst unter extremen Betriebsbedingungen und minimiert effektiv die Reibung. Die hohe thermische Stabilität sichert eine konstante Leistung bei hohen Temperaturen und schützt Getriebekomponenten zuverlässig vor Überhitzung und Degradation. Als Qualitätsprodukt ""Made in Germany"" erfüllt das MEYLE ATF DCG II höchste Industriestandards und ist somit eine zuverlässige Wahl für die Fahrzeugwartung. Es ist ideal für eine Vielzahl von Fahrzeugen mit Doppelkupplungsgetrieben, einschließlich VW DSG und BMW DKG, und sichert eine dauerhaft reibungslose Funktion.";5;20.95;;product.ops
467514130;78659;4040074137246;SKU-9078406333;4040074137246;112 330 0003/S;Inspektionspaket für Audi VW Seat Skoda 1 MEYLE 112 330 0003/S Insp Ins;Dieses MEYLE Inspektionspaket wurde speziell für Audi, Seat, Skoda und VW Modelle mit 1. 6 und 2. 0 TDI Motoren entwickelt. Es gewährleistet eine überragende Filtration und schützt empfindliche Motorkomponenten zuverlässig vor schädlichen Partikeln. Die präzise Fertigung nach höchsten Qualitätsstandards sichert eine perfekte Passform und eine unkomplizierte Installation. Mit diesem umfassenden Set wird eine konstante Versorgung Ihres Motors mit sauberer Luft und sauberem Kraftstoff gewährleistet. Dies optimiert die Motorleistung und trägt maßgeblich zur langfristigen Werterhaltung Ihres Fahrzeugs bei. Vertrauen Sie auf die bewährte MEYLE Qualität, die eine langfristige Funktionalität und einen zuverlässigen Betrieb unter allen Bedingungen sicherstellt.;1;45.9;;product.ops
467549470;78659;4040074266946;SKU-6074840029;4040074266946;100 498 0057;Gelenksatz radseitig für Audi 80 90 Coupe Cabriolet 100 498 0057 ABS Ge Gel;Dieser MEYLE Gelenksatz 100 498 0057 ist ein unverzichtbares Ersatzteil für die Antriebswelle Ihres Fahrzeugs und gewährleistet eine zuverlässige Kraftübertragung. Er trägt maßgeblich zur Fahrsicherheit und zur optimalen Performance bei, indem er die Verbindung zwischen Getriebe und Rädern stabilisiert. Das hochwertige Komplettset umfasst alle notwendigen Komponenten für einen vollständigen Austausch des radseitigen Gelenks, inklusive robuster Manschette, passender Schellen und Spezialfett. Der Gelenksatz ist zudem mit einem integrierten ABS-Ring ausgestattet, welcher die präzise Sensorfunktion des ABS-Systems vollständig wiederherstellt. Die präzise Fertigung nach strengen MEYLE-Qualitätsstandards garantiert eine perfekte Passform und hohe Beständigkeit unter allen Fahrbedingungen. Dieser umfassende Lieferumfang ermöglicht eine vollständige Reparatur und sichert die Langlebigkeit der Antriebswelle für viele Kilometer.;1;27.2;;product.ops
467474893;78659;4041248145418;SKU-8581934036;4041248145418;057.240;Elring Zylinderkopfschraubensatz Zylinderkopf für VW 057.240 172mm;Der Elring Zylinderkopfschraubensatz 057. 240 ist eine essenzielle Komponente für die sichere und dauerhafte Verbindung des Zylinderkopfs mit dem Motorblock. Er gewährleistet die strukturelle Integrität des Motors und ist damit entscheidend für die Leistungsfähigkeit und Langlebigkeit Ihres Fahrzeugs. Gefertigt aus hochfesten Materialien, bietet dieser Schraubensatz höchste Beständigkeit gegen thermische und mechanische Belastungen im Motorraum. Diese Materialwahl sichert eine lange Lebensdauer und zuverlässige Funktion unter extremen Betriebsbedingungen. Vertrauen Sie auf die bewährte Elring Originalqualität, die für unübertroffene Zuverlässigkeit und präzise Fertigung steht. Die optimale Abdichtung und der Schutz vor Zylinderkopfverzug sind entscheidend für die Motorleistung und -effizienz, passend für diverse Modelle von VW, Audi, Ford, Seat und Skoda.;3;18.99;;product.ops
467474896;78659;4041248434536;SKU-8529588380;4041248434536;542.210;Dichtungssatz für Elring 542.210 NEU;Dieser Elring Dichtungssatz 542. 210 gewährleistet die langfristige Zuverlässigkeit Ihres Motors und schützt effektiv vor Leckagen. Er bietet eine optimale Lösung, um den Wartungsaufwand durch langlebige Abdichtung zu minimieren und die Motorleistung dauerhaft zu erhalten. Das Set ist aus hochwiderstandsfähigen Materialien in bewährter Erstausrüsterqualität gefertigt und garantiert maximalen Schutz vor Hitze, Druck sowie chemischen Einflüssen. Es umfasst alle präzisionsgefertigten Dichtungen, die eine optimale Passform und eine zuverlässige Abdichtung selbst unter extremsten Betriebsbedingungen gewährleisten. Die Beständigkeit gegen aggressive Medien und extreme Belastungen erhöht die Motorsicherheit und verlängert die Lebensdauer erheblich. Für eine einwandfreie Funktion und Ihre Sicherheit wird die Installation durch qualifiziertes Fachpersonal dringend empfohlen, um die volle Leistungsfähigkeit zu gewährleisten.;1;46.43;;product.ops
467474903;78659;4041248450864;SKU-7321712010;4041248450864;1212188109;Zylinderkopfdichtungssatz Motor Elring 1212188109 NEU;Die Elring Zylinderkopfdichtung sichert eine essenzielle Abdichtung des Motors und ist damit entscheidend für optimale Leistung und Kompression. Gefertigt aus hochwertigem Multilayer Steel (MLS), gewährleistet sie maximale Haltbarkeit und Beständigkeit unter extremen Betriebsbedingungen. Als Elring Originalersatzteil garantiert dieses Produkt eine perfekte Passgenauigkeit und höchste Qualität, um die Effizienz und den langfristigen Werterhalt Ihres Fahrzeugs zu sichern. Es schützt den Motor effektiv vor Leckagen und schädlichem Druckverlust, wodurch die Lebensdauer der Komponenten signifikant verlängert wird. Die Installation dieser Zylinderkopfdichtung ist sowohl für professionelle Mechaniker als auch für erfahrene Heimwerker konzipiert und ermöglicht eine schnelle sowie effektive Instandsetzung. Vertrauen Sie auf Elring Originalteile, um die Leistungsfähigkeit und die Sicherheit Ihres Motors dauerhaft zu erhalten und nachhaltig zu optimieren.;1;25.2;;product.ops
467474900;78659;4041248450871;SKU-4780318569;4041248450871;150.162;Zylinderkopfdichtung Motor Elring 150.162 NEU;Die Elring Zylinderkopfdichtung 150. 162 sichert die unübertroffene Leistung und Langlebigkeit Ihres Motors. Sie gewährleistet eine absolut zuverlässige Abdichtung des Brennraums und schützt effektiv vor Leckagen. Gefertigt in bewährter Erstausrüsterqualität aus extrem robusten, hitzebeständigen Materialien, bietet diese Dichtung präzise Passgenauigkeit. Dies sorgt für maximale Betriebssicherheit und optimierte Motorleistung. Der Lieferumfang umfasst eine hochwertige Zylinderkopfdichtung, exakt auf Ihr Fahrzeug abgestimmt. Eine fachgerechte Installation durch qualifiziertes Personal ist für fehlerfreie Funktion und volle Potenzialentfaltung zwingend erforderlich.;1;34.99;;product.ops
467476317;78659;4043962306996;SKU-8927251416;;Quattric II 24/450/400;Fischer Hammerbohrer NEU;Der fischer Hammerbohrer Quattric II SDS-plus Ø 24mm bietet Profis unübertroffene Präzision und Leistung für Beton, Mauerwerk und Naturstein. Seine innovative Quattric II Bohrkopf-Geometrie sorgt für exakte Bohrlöcher, schnelle Arbeitsfortschritte und minimierte Vibrationen bei jeder Anwendung. Ausgestattet mit einer extrem robusten Hartmetallspitze und einer optimierten SDS-plus Aufnahme, garantiert dieser Premium-Bohrer maximale Langlebigkeit und verlustfreie Kraftübertragung. Das PGM-Prüfzeichen verbürgt sich für absolute Maßhaltigkeit und Zuverlässigkeit, unterstrichen durch die bewährte Qualität 'Made in Germany'. Im Lieferumfang ist ein fischer Hammerbohrer Quattric II SDS-plus Ø 24mm enthalten, der sofort für anspruchsvolle Projekte einsatzbereit ist. Vertrauen Sie auf dieses Präzisionswerkzeug, das sich in tausenden Anwendungen bewährt hat und Ihnen langfristig herausragende Ergebnisse sichert.;1;41.9;;product.ops
467476418;78659;4046001447266;SKU-3016364513;4046001447266;V25-40006;Bremsscheibe Hinterachse für Kuga Galaxy Focus Mondeo Range Rover Evoque;Die VAICO Bremsscheiben V25-40006 gewährleisten eine herausragende Bremsleistung und tragen maßgeblich zur Erhöhung der Fahrsicherheit bei. Ihre präzise Konstruktion garantiert eine konstante und zuverlässige Verzögerung unter allen erdenklichen Fahrbedingungen. Gefertigt aus hochverschleißfesten Materialien, bieten diese Bremsscheiben eine außergewöhnlich lange Lebensdauer und dauerhaft zuverlässige Performance. Eine effiziente Wärmeableitung minimiert zudem effektiv Bremsfading, selbst bei intensiver Beanspruchung des Bremssystems. Dieses Set umfasst zwei Bremsscheiben, die einen vollständigen und passgenauen Austausch an der Hinterachse Ihres Fahrzeugs ermöglichen. Für maximale Sicherheit und optimale Funktionsfähigkeit wird die fachgerechte Installation durch qualifiziertes Fachpersonal dringend angeraten.;1;61.92;;product.ops
465272155;78659;4047059413104;SKU-6068074259;4047059413104;603-413104;Europet Bernina Hund Katze Trinkbrunnen Weiß Blau;Der Europet Bernina Aqua Fresh Trinkbrunnen versorgt Ihre Haustiere stets mit hygienisch reinem, gefiltertem Wasser. Dieses System fördert den natürlichen Trinktrieb von Hunden und Katzen und unterstützt maßgeblich ihre Gesundheit und Vitalität. Mit einem großzügigen Fassungsvermögen von 2,1 Litern bietet der Brunnen eine zuverlässige Wasserquelle, auch bei längerer Abwesenheit. Er ist aus hochwertigem Kunststoff gefertigt und überzeugt durch einen sparsamen Energieverbrauch von nur 4 Watt. Die unkomplizierte Befüllung und der schnelle Filterwechsel garantieren dauerhaft optimale Wasserqualität und höchste Hygienestandards. Eine integrierte LED-Anzeige informiert diskret über den Betriebsstatus, während das kompakte Design eine flexible Integration in jedes Wohnambiente ermöglicht.;1;49.99;;product.ops
476510014;78659;4052138007280;SKU-8414659629;4052138007280;7.160.00.530;Trotec 3in1 Kombifilter AirgoClean 170 E;Dieser Trotec HEPA Carbon Kombifilter ist eine essenzielle Komponente für eine verbesserte Raumluftqualität in Ihrem Zuhause oder Büro. Er kombiniert fortschrittliche HEPA- und Aktivkohlefiltration, um eine umfassende Reinigung der Atemluft zu gewährleisten und so Ihr Wohlbefinden zu steigern. Der hochwertige Filter wurde speziell für die Trotec AirgoClean 170 E und 171 E Luftreiniger entwickelt und garantiert eine perfekte Passform sowie optimale Leistung. Er entfernt zuverlässig Feinstaubpartikel, Pollen, Allergene und Bakterien aus der Luft, wodurch eine deutlich reinere Umgebung geschaffen wird. Zusätzlich zur effektiven Partikelfiltration neutralisiert die integrierte Aktivkohleschicht unangenehme Gerüche, Rauch und schädliche Dämpfe. Der einfache und schnelle Filterwechsel sorgt für eine unkomplizierte Wartung und dauerhaft frische, saubere Luft.;2;13.99;;product.ops
499985127;78659;4053838528228;SKU-1000000002;4053838528228;TB3216-20007;Urban Classics Damen Leggings Schwarz Gr. S Baumwolle TB3216-20007 NEU;Diese Urban Classics Damen Leggings vereint hohen Tragekomfort mit einem modernen Design und ist somit ideal für vielfältige Anlässe. Sie lässt sich mühelos in jedes Outfit integrieren und bietet stets eine stilvolle Basis für Ihre Garderobe. Gefertigt aus einem weichen Baumwollmischgewebe, bietet die Leggings den ganzen Tag über ein angenehmes Hautgefühl. Die seitlichen Spitzenstreifen verleihen dem Modell eine elegante und zugleich trendige Note, die jedes Ensemble aufwertet. Die figurbetonte Passform unterstreicht vorteilhaft die weibliche Silhouette und sorgt für einen modischen Look. Dank der hochwertigen Verarbeitung und der einfachen Maschinenwäsche bleibt die Leggings lange formbeständig und pflegeleicht.;1;9.29;;product.ops
489025786;78659;4055333068964;SKU-3855746092;4055333068964;PBRK 700 A1;Benzin-Rucksack-Kombigerät Garten Rucksack-Tragesystem 6-in-1 System;Das PARKSIDE Benzin-Rucksack-Kombigerät PBRK 700 A1 ist ein äußerst vielseitiges 6-in-1 Werkzeug, das für eine umfassende und effiziente Gartenpflege konzipiert wurde. Es vereint sechs essenzielle Funktionen in einem einzigen Gerät und bietet somit eine leistungsstarke Lösung für diverse Gartenaufgaben. Dieses robuste Kombigerät zeichnet sich durch seinen leistungsstarken 1. 5 kW (2 PS) Benzinmotor aus, der auch anspruchsvolle Arbeiten mühelos bewältigt. Das komfortable Rucksack-Tragesystem mit ergonomischen Gurten sorgt dabei für eine angenehme Handhabung und optimale Bewegungsfreiheit, selbst bei längeren Einsätzen. Ein schneller und werkzeugloser Aufsatzwechsel ermöglicht eine flexible Anpassung an individuelle Bedürfnisse und die vielfältigen Anforderungen der Gartenarbeit. Der umfangreiche Lieferumfang, inklusive Rasentrimmer, Freischneider, Heckenschere, Hochentaster und Laubbläser-Funktion, gewährleistet einen sofortigen und produktiven Start in die Gartensaison.;3;245;;product.ops
491622621;78659;4059625316214;SKU-6046815482;4059625316214;71550000;Hansgrohe Waschtischarmatur NEU;Diese hochwertige hansgrohe Vernis Blend 70 Waschtischarmatur vereint elegantes Design mit fortschrittlicher Funktionalität für Ihr Badezimmer. Sie ist die ideale Wahl für moderne Bäder, die Wert auf Stil und Effizienz legen. Die Armatur bietet eine komfortable Bedienung und fügt sich nahtlos in jede Waschtischumgebung ein. Ihre präzise Verarbeitung garantiert eine lange Lebensdauer und zuverlässige Leistung im täglichen Gebrauch. Das Modell ist mit der innovativen EcoSmart-Technologie ausgestattet, die den Wasserverbrauch signifikant reduziert. Dies trägt aktiv zum Umweltschutz bei und hilft Ihnen gleichzeitig, Wasserkosten zu sparen.;1;150;;product.ops
491623264;78659;4061275132182;SKU-2828094858;4061275132182;MD 18458;Medion Filterkaffeemaschine NEU;Die Medion MD 18458 Filterkaffeemaschine ermöglicht eine schnelle und effiziente Kaffeezubereitung mit 900 Watt Leistung. Eine hochwertige Thermoskanne hält den frisch gebrühten Kaffee lange optimal temperiert und aromatisch. Mit einer großzügigen Kapazität von 1,1 Litern können Sie mühelos bis zu 8 Tassen Kaffee zubereiten. Die integrierte Timer-Funktion erlaubt es Ihnen, den Brühvorgang vorab zu planen und morgens von frischem Kaffeeduft geweckt zu werden. Der entnehmbare Permanentfilter ist leicht zu reinigen, erspart den Kauf von Papierfiltern und fördert eine nachhaltige Nutzung. Diese zuverlässige und benutzerfreundliche Medion Kaffeemaschine vereint modernes Design mit hoher Funktionalität für den täglichen Genuss.;1;39.95;;product.ops
499985156;78659;4061393249854;SKU-9881775692;4061393249854;30920 000 00925;Killtec Erwachsene Skihose Schwarz Gr.xL Polyester 30920 000 00925 NEU;Die Killtec Herren Skihose Enosh in Größe XL bietet optimalen Schutz und herausragenden Komfort für anspruchsvolle Wintersportaktivitäten. Sie ist speziell dafür konzipiert, zuverlässig warm und trocken zu halten, selbst unter extremen Bedingungen auf der Piste. Diese Funktionshose überzeugt mit durchdachten Details wie abnehmbaren Trägern, die einen sicheren Sitz gewährleisten und maximale Flexibilität bieten. Zusätzlich verfügt sie über einen robusten Kantenschutz und einen integrierten Schneefang, der das Eindringen von Schnee und Nässe effektiv verhindert. Das strapazierfähige Material aus 100% Polyester gewährleistet eine lange Lebensdauer sowie maximale Bewegungsfreiheit bei jeder Abfahrt. Mit einer Wassersäule von 8. 000 mm und hoher Atmungsaktivität ist diese Skihose ideal für Skifahrer und Snowboarder, die Wert auf Funktionalität und Langlebigkeit legen.;2;79.5;;product.ops
491623664;78659;4061504006000;SKU-8205373469;4061504006000;;Penthouse Damen String Ouvert Schwarz Gr. L/xL Hot Getaway NEU;"Der Penthouse String Ouvert ""Hot Getaway"" ist ein exquisites Dessous, das Eleganz und verführerische Sinnlichkeit harmonisch vereint. Dieses besondere Stück wurde konzipiert, um intime Momente zu veredeln und die weibliche Silhouette stilvoll zur Geltung zu bringen. Gefertigt aus einer hochwertigen Materialmischung von 92% Nylon und 8% Elastan, bietet dieser String einen außergewöhnlichen Tragekomfort. Das anschmiegsame Gewebe passt sich optimal an und gewährleistet gleichzeitig Strapazierfähigkeit sowie Formbeständigkeit für langanhaltende Freude. Mit seinem raffinierten Ouvert-Schnitt und der zeitlosen schwarzen Farbgebung ist dieses Dessous eine Bereicherung für jede exklusive Kollektion. Die sorgfältige Herstellung in China unterstreicht den hohen Qualitätsanspruch und garantiert ein Produkt von dauerhafter Wertigkeit.";1;14;;product.ops
491623731;78659;4061504016139;SKU-0563915773;4061504016139;;PENTHOUSE String Open Secret Damen Gr. L/xL Polyamid Schwarz NEU;Der PENTHOUSE Open Secret Crotchless Lace Thong vereint verführerisches Design mit luxuriösem Tragekomfort und ist ideal für besondere Anlässe. Er fügt Ihrer intimen Garderobe ein raffiniertes und aufregendes Element hinzu, das Blicke auf sich zieht. Dieses exquisite Dessous ist aus einer zarten Mischung von 90% Polyamid und 10% Elasthan gefertigt, was eine perfekte Passform und ein unglaublich weiches Gefühl auf der Haut garantiert. Die hochwertige Materialzusammensetzung sorgt für Langlebigkeit und höchsten Komfort bei jeder Bewegung. Aufwendige Spitze, schillernde Strass-Akzente und elegante Riemchendetails schaffen eine unwiderstehliche Ästhetik, die speziell für selbstbewusste Frauen entwickelt wurde. Das einzigartige Crotchless-Design bietet einen zusätzlichen Hauch von Verführung und unterstreicht den provokativen Stil, der PENTHOUSE Dessous auszeichnet.;1;19.99;;product.ops
489025803;78659;4062493735872;SKU-6154185094;4062493735872;KH121U1KW-C11;Khujo Damen Wintermantel light moss green Gr.xxL 100% Nylon KH121U1KW-C11;Der Khujo Wintermantel LISAD in Light Moss Green bietet optimalen Schutz vor Regen und Wind, ideal für die kalte Jahreszeit. Er ist warm gefüttert und überzeugt mit einer bequemen, geraden Passform, die höchsten Tragekomfort garantiert. Das wasserdichte Obermaterial aus 100% Polyester und eine gefütterte Kapuze machen diesen Mantel zu einem zuverlässigen Begleiter bei jedem Wetter. Ausgestattet mit einem praktischen Zwei-Wege-Reißverschluss und elastischen Ärmelbündchen, vereint dieser oberschenkellange Mantel Funktionalität und modernes Design. Der hochabschließende Kragen und die robuste Materialeigenschaft sorgen für zusätzlichen Komfort und eine lange Haltbarkeit. Mit seinem unifarbenen Muster und der normalen Passform ist dieser Mantel eine vielseitige und stilvolle Ergänzung für jede Damengarderobe.;1;122.95;;product.ops
465107989;78659;4063217299953;SKU-4885995332;4063217299953;805067;Heidelberger BETTWAREN Bettdecke 805067 NEU;Erleben Sie mit der Heidelberger BETTWAREN Winterdecke Grönland unvergleichlichen Schlafkomfort und wohlige Wärme, selbst in den kältesten Winternächten. Diese exklusive Bettdecke schafft eine besonders kuschelige und warme Schlafumgebung, die gleichzeitig ein optimal reguliertes Schlafklima für erholsame Nächte bietet. Der hochwertige Bezug aus 100% reiner Baumwolle garantiert eine natürliche, hautsympathische Haptik und hervorragende Atmungsaktivität. Im Inneren überzeugt eine innovative Füllung aus 100% recycelter Polyester-Hohlfaser, welche exzellente Isolationseigenschaften mit geringem Gewicht vereint und für einen extra hohen Wärmegrad sorgt. Sie erhalten eine hochwertige Decke in der Komfortgröße 135 x 200 cm, gefertigt unter strengen Qualitätsstandards für langanhaltende Freude. Die Heidelberger Winterdecke ist äußerst pflegeleicht, behält ihre Bauschkraft und Formstabilität auch nach häufigem Waschen bei und ist zudem trocknergeeignet für unkomplizierte Hygiene.;1;64.95;;product.ops
489026231;78659;4063367064357;SKU-3244413909;4063367064357;8035810940;Grillkorb Edelstahl 22cm Gemüse Fisch kleine Fleischstücke NEU;Das Let's BBQ Grill-Gemüsekorb Set aus hochwertigem, rostfreiem Edelstahl optimiert die Zubereitung von Gemüse und kleineren Speisen auf Ihrem Grill. Es verhindert effektiv das Herunterfallen empfindlicher Zutaten durch den Rost und gewährleistet eine gleichmäßige Garung. Dieses praktische 2er Set stellt eine unverzichtbare Ergänzung für jede Grillparty dar und bietet vielseitige Einsatzmöglichkeiten. Jeder Korb misst 22 x 18,5 x 7 cm und bietet somit ausreichend Platz für eine Vielzahl von Gemüsesorten oder anderen kleinen Grillstücken. Die robuste Konstruktion garantiert eine lange Haltbarkeit und einfache Handhabung bei jeder Anwendung. Zudem sind die Körbe leicht zu reinigen und vollständig spülmaschinengeeignet, was die Pflege nach dem Grillen erheblich vereinfacht.;1;18.99;;product.ops
